"","Mov10_kd_2","Mov10_kd_3","Mov10_oe_1","Mov10_oe_2","Mov10_oe_3","Irrel_kd_1","Irrel_kd_2","Irrel_kd_3"
"HSPA7",1.27562397777773,0,20.8410011025462,18.7626611123691,15.3315184239941,0.891143495122308,1.03950967615224,1.33894784180637
"HSPA8",23525.0573981768,21419.5158004986,11985.2429140523,11766.8688976143,11967.7832817698,16254.4573510309,15922.1697096239,15150.194830039
"HSPA9",11571.1851024218,11522.9882578342,9583.52594699484,9128.48136119404,9767.71038792661,10253.4970548773,9919.00132984469,10110.3951534799
"HSPB1",531.297386744423,538.23782038447,765.281560485496,905.968493711535,742.045491721312,441.116030085542,429.317496250876,453.903318372358
"HSPB11",670.340400322195,730.465613378924,706.926757398367,708.513822005175,711.382454873324,859.062329297905,891.899302138623,923.874010846393
"HSPB7",10.8428038111107,12.8151861996302,10.0036805292222,6.25422037078969,7.66575921199703,17.8228699024462,11.4346064376747,16.0673741016764
"HSPB8",429.885280511094,472.026025019714,853.647405160292,840.745909844729,835.567754107676,461.612330473355,439.712593012398,498.088597151968
"HSPB9",8.92936784444408,7.47552528311764,7.50276039691663,13.4019007945493,9.19891105439643,8.91143495122308,6.23705805691345,10.7115827344509
"HSPBAP1",267.881035333322,256.303723992605,260.929333803878,253.742655043467,289.765698213488,270.907622517181,279.628102884953,277.162203253918
"HSPBP1",1444.00634284439,1202.49163839864,834.47368414595,937.239595565484,735.912884351715,1236.01602773464,1222.46337915504,1187.64673568225
"HSPC072",17.8587356888882,32.0379654990756,14.1718807497314,16.9757410064292,13.7983665815946,16.9317264073238,16.6321548184359,24.1010611525146
"HSPD1",12987.127717755,13150.5169051872,10987.3757812624,10438.293798848,11624.3572690723,12025.9814666755,11657.0615083712,11409.174560032
"HSPE1",792.800302188857,721.922155912504,620.228192811775,545.904092364643,588.730307481372,731.628809495415,662.167663708978,697.591825581117
"HSPG2",457.949008022204,478.433618119529,630.231873340997,614.70051644333,556.534118790984,274.472196497671,268.193496447278,344.109595344236
"HSPH1",4214.66162257761,4098.72371951507,4053.99153446729,3856.17358861833,4249.89690713115,3832.80817252104,3819.15855018334,3581.68547683203
"HTATIP2",384.600629299984,390.863179088722,512.688627122636,511.952610351785,568.799333530179,562.311545422176,528.070915485339,534.24018888074
"HTATSF1",4955.79915366647,4786.47204556189,3877.25984511769,3762.36028305648,4312.75613266953,4713.25794570188,4777.5864715957,4683.63955063867
"HTR1D",42.7334032555538,48.0569482486134,90.8667648071014,85.7721650851158,101.188021598361,53.4686097073385,50.9359741314598,57.5747571976737
"HTR3A",18.496547677777,16.0189827495378,20.0073610584443,24.1234214301888,21.4641257935917,15.1494394170792,21.8297031991971,13.3894784180637
"HTR6",19.7721716555548,23.4945080326554,38.347442028685,29.4841817480085,39.8619479023845,35.6457398048923,20.7901935230448,46.8631744632228
"HTR7",52.9383950777756,52.3286769818235,60.022083175333,63.4356637608669,76.6575921199703,59.7066141731946,53.0149934837643,54.896861514061
"HTR7P1",324.008490355542,346.010027390016,346.794258346369,355.597101082042,348.025468224665,319.029371253786,291.062709322628,348.126438869655
"HTRA1",300.409446766655,299.021011324706,292.607655479749,332.367139704824,308.16352032228,130.998093782979,137.215277252096,141.928471231475
"HTRA2",1039.63354188885,999.584523571159,969.523371290449,981.019138161012,890.761220434054,1026.5973063809,948.032824650844,990.821402936711
"HTRA3",65.6946348555529,64.0759309981512,71.6930437927589,84.8787050321458,56.726618168778,63.2711881536838,71.7261676545047,78.9979226665756
"HTT",4543.77260884426,4234.35110679449,3705.52999603271,3433.56698356354,3481.78783408905,4109.06265600896,4097.74714339214,4085.12986535122
"HUNK",305.511942677765,310.768265341033,370.969819625322,348.449420658283,375.622201387854,451.80975202701,445.949651069312,415.073830959974
"HUS1",807.469977933301,763.571511061302,729.435038589117,723.702642905664,723.647669612519,881.340916675962,821.212644160271,772.572904722273
"HUS1B",15.3074877333327,12.8151861996302,14.1718807497314,13.4019007945493,12.2652147391952,19.6051568926908,22.8692128753493,14.72842625987
"HUWE1",14320.1547745328,14385.0465090849,14012.655501308,11677.5228923173,11385.185581658,9422.06017392816,10062.4536651537,10216.1720329826
"HVCN1",17.2209236999993,8.54345746642016,29.1774015435647,41.099162436618,39.8619479023845,12.4760089317123,17.6716644945881,17.4063219434828
"HYAL1",12.7562397777773,14.9510505662353,10.0036805292222,16.0822809534592,13.7983665815946,7.12914796097846,5.19754838076121,4.0168435254191
"HYAL2",563.187986188866,510.471583618605,429.324622712452,407.4177841543,372.555897703055,540.924101539241,517.675818723816,500.766492835581
"HYAL3",96.9474223111072,88.6383712141092,47.5174825138053,54.5010632311673,47.5277071143816,83.7674885414969,76.9237160352659,83.0147661919947
"HYDIN",21.0477956333325,22.4265758493529,34.1792418081758,28.5907216950386,30.6630368479881,40.9926007756262,24.9482322276538,34.8126438869655
"HYI",376.946885433318,394.06697563863,410.984541742211,494.976869345356,429.282515871833,498.14921377337,500.004154229228,469.970692474035
"HYLS1",224.50982008888,240.284741243067,227.583732039804,211.75003255388,176.312461875932,284.274774944016,317.050451226434,267.789568361273
"HYMAI",43.3712152444427,28.834168949168,40.0147221168887,41.099162436618,55.1934663263786,19.6051568926908,16.6321548184359,22.7621133107082
"HYOU1",4435.98238272204,4646.57292954926,3266.20169279104,3152.127066878,3011.11021847243,3104.74393700612,2818.11073204873,3272.38852537476
"IAH1",337.402542122209,350.281756123227,431.825542844757,439.582346061218,395.553175339047,417.05515571724,407.487793051679,369.549604338557
"IARS",12646.5361156884,12589.8525089534,12457.0831790139,12077.7929960479,13224.9677925373,12586.5107251075,12554.1583588906,12713.3097579514
"IARS2",4985.13850515535,5008.60193968882,4262.40154549275,4042.01327963608,4351.08492872951,3594.87285932339,3201.6898025489,3141.17163687774
"IBA57",830.4312095333,758.231850144789,682.751196119413,686.177320680926,627.059103541357,890.252351627185,902.294398900146,910.484532428329
"IBTK",3013.66164749988,3037.19912931237,2811.86786875553,2593.71453377178,3391.33187538748,2893.54292866213,3098.77834460983,2894.80523398536
"ICA1",181.138604844437,215.722301027109,274.267574509508,287.694137056326,277.500483474292,229.023878246433,243.245264219625,245.027455050565
"ICA1L",477.721179677758,495.520533052369,468.505704785238,458.345007173587,548.868359578987,609.542150663658,590.441496054473,607.88232018009
"ICAM1",6.37811988888863,6.40759309981512,8.33640044101848,8.0411404767296,4.59945552719822,8.02029145610077,11.4346064376747,9.37263489264456
"ICAM2",38.9065313222206,40.5814229654958,50.8520426902127,62.5422037078969,36.7956442175857,69.50919261954,64.449599921439,68.2863399321247
"ICAM3",52.9383950777756,52.3286769818235,42.5156422491942,67.0095039727467,44.4614034295828,49.0128922317269,62.3705805691345,45.5242266214165
"ICAM4",45.2846512111093,48.0569482486134,106.705925645037,109.895586515305,96.5885660711625,56.1420401927054,60.29156121683,53.5579136722546
"ICAM5",93.7583623666629,105.725286146949,208.410011025462,213.536952659819,246.837446626304,124.760089317123,115.385574052899,125.861097129798
"ICK",1338.12955268883,1318.89624637861,1165.42878165438,1103.4231654179,1191.25898154434,1530.093381125,1543.67186908608,1517.02790476661
"ICMT",8063.21916353301,7658.14168646237,4920.14354028911,5003.37629663175,5062.46738360284,7231.62946291753,6918.97640446932,6887.54769825195
"ICOSLG",103.325542199996,142.034980379235,92.5340448953051,122.404027256884,128.78475476155,124.760089317123,95.6348902060062,97.7431924518647
"ICT1",977.765778966627,910.94615235705,744.44055938295,799.646747408111,821.769387526081,794.899997649098,753.644515210375,840.859244654398
"ID1",667.151340377751,572.411650250151,432.659182888859,479.788048444866,412.41784560544,510.625222705082,460.502786535443,456.581214055971
"ID2",3257.30582725542,3147.19614419253,2526.7629736727,2431.99826418422,2442.31088494225,2332.12252673508,2384.63519709324,2205.24709545508
"ID2B",204.737648433325,174.072945878311,158.391608379351,155.462049216772,148.715728712742,127.43351980249,165.282038508206,155.317949649538
"ID3",4089.0126607665,3660.87152436104,3050.28892136866,3061.88760152804,2522.03478074702,3222.37487836226,3050.96089950683,3066.19055773658
"ID4",4939.85385394424,4894.33319607545,4770.92197239487,4730.87098047592,5257.17766758756,3905.88193912107,3769.26208572803,3774.49396605215
"IDAS",95.6717983333295,89.7063033974117,94.2013249835088,82.1983248732359,91.9891105439643,98.0257844634538,111.22753534829,103.09898381909
"IDE",2316.53314364435,2091.01121490633,1631.43356630732,1662.72915857709,1842.84851456409,1653.962326947,1823.29997197103,1608.07635800945
"IDH1",1555.62344089994,1469.47468422427,1317.15126968092,1331.25547892523,1366.03829157787,1279.68205899563,1321.2167983895,1340.28678964817
"IDH2",1100.86349282218,1169.38574071626,1602.25616476375,1742.24710329141,1589.87846056818,1293.04921142247,1272.35984361034,1353.67626806624
"IDH3A",2609.28884654434,2595.07520542512,2518.42657323168,2517.77042926934,2969.71511872765,2898.88978963287,2846.17749330484,2722.08096239234
"IDH3B",2475.98614086657,2397.50775151416,1925.70850187527,1998.67013849379,1772.32352981371,2604.81243624251,2483.38861632771,2570.77985626822
"IDH3G",947.78861548885,924.829270739982,828.638203837237,915.796554294205,703.716695661327,932.136095897934,885.66224408171,941.280332789875
"IDI1",3514.34405877764,3644.8525416115,4756.75009164514,4662.9680164502,5280.17494522355,3637.64774708926,3387.76203458016,3372.80961351024
"IDI2-AS1",17.8587356888882,9.61138964972268,4.16820022050924,9.82806058266952,10.7320628967958,13.3671524268346,20.7901935230448,17.4063219434828
"IDS",2243.18476492213,2397.50775151416,2424.22524824817,2311.38115703328,2512.83586969263,3519.12566223799,3661.1530794082,3546.87283294506
"IDUA",44.0090272333316,77.959049381084,39.1810820727868,49.1403029133476,38.3287960599851,36.5368833000146,42.6198967222419,37.4905395705783
"IER2",3383.59260105542,2743.51777890417,2239.99079850166,2405.19446259512,1914.90665115686,2037.1540298496,2008.33269432613,1905.32277889046
"IER3",443.27933227776,499.792261785579,619.394552767673,614.70051644333,651.589533019747,373.389124456247,396.053186614004,393.650665491072
"IER3IP1",1167.19593966662,1239.86926481423,1080.39749715599,1019.43792043872,1249.51875155552,1163.83340462973,1100.84074704522,1132.74987416819
"IER5",2405.1890100999,2361.19805728187,2359.20132480823,2436.46556444907,2276.73048596312,1980.12084616177,1968.83132663235,1874.52697852891
"IER5L",595.078585633309,523.286769818235,458.502024256016,500.337629663175,406.285238235842,295.859640380606,369.025935034046,262.433776994048
"IFFO1",1399.35950362217,1306.08106017898,978.693411775569,1014.97062017387,852.432424374069,1224.43116229805,1279.63641134341,1176.9351529478
"IFFO2",755.807206833303,733.669409928831,793.625321984959,799.646747408111,719.048214085321,777.968271241775,777.553237761877,769.895009038661
"IFI16",255.124795555545,289.409621674983,491.84762602009,468.173067756257,532.003689312594,390.320850863571,369.025935034046,380.261187073008
"IFI27",16.5831117111104,12.8151861996302,13.3382407056296,13.4019007945493,19.9309739511923,14.2582959219569,11.4346064376747,13.3894784180637
"IFI27L1",170.295801033326,202.907114827479,285.938535126934,357.384021187982,341.892860855067,208.52757785862,248.442812600386,270.467464044886
"IFI27L2",131.389269711106,108.929082696857,166.72800882037,142.953608475193,137.983665815946,181.793273004951,190.23027073586,180.757958643859
"IFI30",398.632493055539,390.863179088722,324.285977155619,312.711018539485,321.961886903875,360.021972029412,348.235741511001,415.073830959974
"IFI35",31.8905994444432,27.7662367658655,32.5119617199721,50.0337629663175,52.1271626415798,24.0608743683023,23.9087225515016,28.1179046779337
"IFI44",2.55124795555545,3.20379654990756,5.83548030871293,9.82806058266952,15.3315184239941,1.78228699024462,4.15803870460897,2.67789568361273
"IFI44L",23.5990435888879,27.7662367658655,64.1902833958423,62.5422037078969,53.6603144839792,49.9040357268492,43.6594063983942,58.9137050394801
"IFI6",237.266059866657,239.216809059764,304.278616097174,279.652996579596,254.503205838301,239.717600187901,209.980954582753,231.637976632501
"IFIH1",73.3483787222193,96.1138964972268,158.391608379351,147.420908740043,151.782032397541,89.1143495122308,93.5558708537017,111.132670869928
"IFIT1",119.270841922217,145.238776929143,194.238130275731,204.60235213012,176.312461875932,163.079259607382,174.637625593577,170.046375909409
"IFIT2",16.5831117111104,17.0869149328403,55.020242910722,54.5010632311673,52.1271626415798,29.4077353390362,29.1062709322628,20.0842176270955
"IFIT3",51.024959111109,45.9210838820084,57.5211630430275,65.2225838668068,73.5912884351714,40.1014572805038,55.0940128360688,41.5073830959974
"IFIT5",803.643105999967,825.511577692848,879.490246527449,809.47480799078,953.62044597243,902.728360558898,961.546450440824,915.840323795554
"IFITM1",46.560275188887,54.4645413484285,135.883327188601,184.946230964781,131.851058446349,89.1143495122308,107.069496643681,92.3874010846393
"IFITM10",125.648961811106,115.336675796672,41.6820022050924,52.7141431252274,49.060858956781,47.2306052414823,65.4891095975912,53.5579136722546
"IFITM2",184.96547677777,219.994029760319,265.097534024388,266.251095785047,203.909195039121,229.023878246433,257.798399685756,269.12851620308
"IFITM3",53.5762070666645,59.8042022649411,76.69488405737,90.2394653499655,61.3260736959762,76.6383405805185,73.8051870068092,66.9473920903183
"IFITM4P",7.65374386666636,7.47552528311764,14.1718807497314,16.9757410064292,10.7320628967958,6.23800446585615,6.23705805691345,5.35579136722547
"IFLTD1",12.1184277888884,5.3396609165126,19.1737210143425,21.4430412712789,19.9309739511923,15.1494394170792,11.4346064376747,20.0842176270955
"IFNAR1",2014.21026091103,2017.32389425846,1590.58520414633,1622.52345619344,1914.90665115686,1794.76299917633,1705.83537856583,1608.07635800945
"IFNAR2",441.365896311093,453.871177903571,541.866028666201,557.519073053252,567.26618168778,555.182397461198,557.177186417602,510.139127728226
"IFNGR1",1386.60326384439,1374.42871991034,1340.49319091577,1191.87571066192,1410.49969500745,1168.28912210535,1076.93202449372,1045.71826445077
"IFNGR2",1301.77426932217,1404.33082104281,1307.1475891517,1358.9527405673,1238.78668865872,1250.2743236566,1295.22905648569,1277.35624108327
"IFRD1",3893.84219216651,3737.76264155882,3457.10526289036,3430.88660340463,3719.42636966096,2652.04304148399,2667.38182900665,2680.57357929635
"IFRD2",1607.28621199993,1576.26790255452,1041.21641508321,1116.82506621244,1008.81391229881,1350.97353860542,1335.76993385563,1253.25517993076
"IFT122",780.681874399968,768.911171977814,636.06735364971,646.865078350248,636.258014595753,770.839123280796,824.331173188728,800.690809400207
"IFT140",642.276672811085,612.993073215646,611.058152326654,644.184698191338,654.655836704546,610.433294158781,617.468747634432,599.848633129252
"IFT172",1072.79976531107,1090.35875915187,833.640044101848,846.106670162548,834.034602265276,931.244952402811,914.768515013973,960.025602575164
"IFT20",761.547514733302,730.465613378924,806.129922646487,761.227965130402,771.175376726901,717.370513573458,711.024618488133,753.827634936984
"IFT27",635.260740933308,582.023039899873,617.727272679469,637.037017767579,573.398789057377,656.772755905141,624.745315367497,669.473920903183
"IFT43",332.300046211098,280.866164208563,348.461538434572,352.916720923133,329.627646115872,306.553362322074,328.485057664108,348.126438869655
